2005-01-03, Steady Climb, SP500: +nan%, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, PrevState: None, Score: 2
2012-01-05, Steady Climb, SP500: +2.51%, RSI: 74.7, VIX: 21.48, ATR: 0.0054, BBW: 0.07, PrevState: Steady Climb, Score: 8
2012-01-06, Steady Climb, SP500: +1.17%, RSI: 72.2, VIX: 20.63, ATR: 0.0044, BBW: 0.08, PrevState: Steady Climb, Score: 6
2012-01-09, Steady Climb, SP500: +1.84%, RSI: 72.0, VIX: 21.07, ATR: 0.0035, BBW: 0.08, PrevState: Steady Climb, Score: 8
2012-01-10, Steady Climb, SP500: +1.18%, RSI: 82.0, VIX: 20.69, ATR: 0.0006, BBW: 0.08, PrevState: Steady Climb, Score: 6
2012-01-11, Steady Climb, SP500: +1.19%, RSI: 75.6, VIX: 21.05, ATR: 0.0023, BBW: 0.09, PrevState: Steady Climb, Score: 6
2012-01-12, Steady Climb, SP500: +1.13%, RSI: 75.7, VIX: 20.47, ATR: 0.0029, BBW: 0.09, PrevState: Steady Climb, Score: 6
2012-01-13, Steady Climb, SP500: +0.88%, RSI: 68.1, VIX: 20.91, ATR: 0.0037, BBW: 0.08, PrevState: Steady Climb, Score: 8
2012-01-17, Steady Climb, SP500: +1.01%, RSI: 65.7, VIX: 22.20, ATR: 0.0016, BBW: 0.08, PrevState: Steady Climb, Score: 8
2012-01-18, Steady Climb, SP500: +1.24%, RSI: 70.4, VIX: 20.89, ATR: -0.0000, BBW: 0.08, PrevState: Steady Climb, Score: 6
2012-01-19, Steady Climb, SP500: +1.70%, RSI: 84.1, VIX: 19.87, ATR: 0.0022, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-01-20, Steady Climb, SP500: +1.53%, RSI: 81.7, VIX: 18.28, ATR: 0.0043, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-01-23, Steady Climb, SP500: +2.09%, RSI: 87.6, VIX: 18.67, ATR: 0.0056, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-01-24, Steady Climb, SP500: +1.62%, RSI: 81.5, VIX: 18.91, ATR: 0.0040, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-01-25, Steady Climb, SP500: +1.38%, RSI: 84.4, VIX: 18.31, ATR: 0.0011, BBW: 0.07, PrevState: Steady Climb, Score: 6
2012-01-26, Trend Pullback, SP500: +0.30%, RSI: 75.0, VIX: 18.57, ATR: 0.0017, BBW: 0.07, PrevState: Steady Climb, Score: 8
2012-01-27, Volatile Chop, SP500: +0.07%, RSI: 76.2, VIX: 18.53, ATR: 0.0012, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2012-01-30, Volatile Chop, SP500: -0.23%, RSI: 71.9, VIX: 19.40, ATR: 0.0003, BBW: 0.06, PrevState: Volatile Chop, Score: 6
2012-01-31, Volatile Chop, SP500: -0.17%, RSI: 66.1, VIX: 19.44, ATR: -0.0010, BBW: 0.05, PrevState: Volatile Chop, Score: 6
2012-02-01, Volatile Chop, SP500: -0.15%, RSI: 71.2, VIX: 18.55, ATR: -0.0025, BBW: 0.05, PrevState: Volatile Chop, Score: 6
2012-02-02, Volatile Chop, SP500: +0.54%, RSI: 70.6, VIX: 17.98, ATR: 0.0006, BBW: 0.05, PrevState: Volatile Chop, Score: 6
2012-02-03, Steady Climb, SP500: +2.17%, RSI: 82.5, VIX: 17.10, ATR: 0.0022, BBW: 0.05, PrevState: Volatile Chop, Score: 8
2012-02-06, Steady Climb, SP500: +2.39%, RSI: 81.0, VIX: 17.76, ATR: 0.0057, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-02-07, Steady Climb, SP500: +2.64%, RSI: 77.8, VIX: 17.65, ATR: 0.0063, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-02-08, Steady Climb, SP500: +1.95%, RSI: 76.6, VIX: 18.16, ATR: 0.0048, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-02-09, Steady Climb, SP500: +1.99%, RSI: 77.0, VIX: 18.63, ATR: 0.0038, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-02-10, Steady Climb, SP500: -0.17%, RSI: 67.4, VIX: 20.79, ATR: 0.0015, BBW: 0.05, PrevState: Steady Climb, Score: 6
2012-02-13, Steady Climb, SP500: +0.55%, RSI: 72.0, VIX: 19.04, ATR: 0.0001, BBW: 0.05, PrevState: Steady Climb, Score: 6
2012-02-14, Trend Pullback, SP500: +0.26%, RSI: 66.5, VIX: 19.54, ATR: 0.0002, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-02-15, Steady Climb, SP500: -0.50%, RSI: 66.8, VIX: 21.14, ATR: 0.0001, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2012-02-16, Trend Pullback, SP500: +0.45%, RSI: 74.1, VIX: 19.22, ATR: -0.0007, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-02-17, Steady Climb, SP500: +1.38%, RSI: 78.0, VIX: 17.78, ATR: 0.0016, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2012-02-21, Steady Climb, SP500: +0.77%, RSI: 78.7, VIX: 18.19, ATR: 0.0019, BBW: 0.05, PrevState: Steady Climb, Score: 6
2012-02-22, Steady Climb, SP500: +0.53%, RSI: 71.1, VIX: 18.19, ATR: 0.0031, BBW: 0.05, PrevState: Steady Climb, Score: 6
2012-02-23, Steady Climb, SP500: +1.51%, RSI: 72.6, VIX: 16.80, ATR: 0.0024, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-02-24, Steady Climb, SP500: +0.57%, RSI: 65.6, VIX: 17.31, ATR: 0.0005, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-02-27, Trend Pullback, SP500: +0.47%, RSI: 67.1, VIX: 18.19, ATR: 0.0008, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-02-28, Steady Climb, SP500: +0.73%, RSI: 68.0, VIX: 17.96, ATR: 0.0014, BBW: 0.05, PrevState: Trend Pullback, Score: 8
2012-02-29, Steady Climb, SP500: +0.59%, RSI: 60.7, VIX: 18.43, ATR: 0.0024, BBW: 0.04, PrevState: Steady Climb, Score: 8
2012-03-01, Steady Climb, SP500: +0.78%, RSI: 63.8, VIX: 17.26, ATR: 0.0008, BBW: 0.04, PrevState: Steady Climb, Score: 8
2012-03-02, Trend Pullback, SP500: +0.28%, RSI: 68.0, VIX: 17.29, ATR: 0.0011, BBW: 0.03, PrevState: Steady Climb, Score: 8
2012-03-05, Steady Climb, SP500: -0.24%, RSI: 58.8, VIX: 18.05, ATR: 0.0004, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2012-03-06, Orderly Decline, SP500: -2.10%, RSI: 46.1, VIX: 20.87, ATR: -0.0009, BBW: 0.03, PrevState: Steady Climb, Score: 8
2012-03-07, Orderly Decline, SP500: -0.96%, RSI: 55.1, VIX: 19.07, ATR: -0.0040, BBW: 0.03, PrevState: Orderly Decline, Score: 6
2012-03-08, Volatile Chop, SP500: -0.60%, RSI: 54.3, VIX: 17.95, ATR: -0.0051, BBW: 0.03, PrevState: Orderly Decline, Score: 8
2012-03-09, Volatile Chop, SP500: +0.09%, RSI: 55.2, VIX: 17.11, ATR: -0.0014, BBW: 0.03, PrevState: Volatile Chop, Score: 6
2012-03-12, Steady Climb, SP500: +0.50%, RSI: 54.8, VIX: 15.64, ATR: 0.0026, BBW: 0.03, PrevState: Volatile Chop, Score: 8
2012-03-13, Steady Climb, SP500: +3.91%, RSI: 67.0, VIX: 14.80, ATR: 0.0053, BBW: 0.03, PrevState: Steady Climb, Score: 12
2012-03-14, Steady Climb, SP500: +3.08%, RSI: 64.2, VIX: 15.31, ATR: 0.0066, BBW: 0.04, PrevState: Steady Climb, Score: 12
2012-03-15, Steady Climb, SP500: +2.69%, RSI: 66.1, VIX: 15.42, ATR: 0.0058, BBW: 0.04, PrevState: Steady Climb, Score: 12
2012-03-16, Steady Climb, SP500: +2.43%, RSI: 66.0, VIX: 14.47, ATR: 0.0062, BBW: 0.05, PrevState: Steady Climb, Score: 12
2012-03-19, Steady Climb, SP500: +2.82%, RSI: 66.3, VIX: 15.04, ATR: 0.0052, BBW: 0.05, PrevState: Steady Climb, Score: 12
2012-03-20, Steady Climb, SP500: +0.69%, RSI: 67.6, VIX: 15.58, ATR: 0.0027, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-03-21, Steady Climb, SP500: +0.62%, RSI: 63.4, VIX: 15.13, ATR: 0.0021, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-03-22, Trend Pullback, SP500: -0.70%, RSI: 60.2, VIX: 15.57, ATR: 0.0001, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-03-23, Steady Climb, SP500: -0.50%, RSI: 64.6, VIX: 14.82, ATR: -0.0021, BBW: 0.06, PrevState: Trend Pullback, Score: 8
2012-03-26, Trend Pullback, SP500: +0.48%, RSI: 83.1, VIX: 14.26, ATR: -0.0027, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-03-27, Steady Climb, SP500: +0.50%, RSI: 78.5, VIX: 15.59, ATR: 0.0011, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2012-03-28, Trend Pullback, SP500: +0.19%, RSI: 70.0, VIX: 15.47, ATR: 0.0031, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-03-29, Steady Climb, SP500: +0.75%, RSI: 66.9, VIX: 15.48, ATR: 0.0029, BBW: 0.06, PrevState: Trend Pullback, Score: 10
2012-03-30, Steady Climb, SP500: +0.81%, RSI: 68.5, VIX: 15.50, ATR: 0.0001, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-04-02, Steady Climb, SP500: +0.18%, RSI: 63.3, VIX: 15.64, ATR: -0.0018, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-04-03, Steady Climb, SP500: +0.06%, RSI: 60.5, VIX: 15.66, ATR: 0.0011, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-04-04, Trend Pullback, SP500: -0.47%, RSI: 48.1, VIX: 16.44, ATR: 0.0022, BBW: 0.04, PrevState: Steady Climb, Score: 12
2012-04-05, Volatile Chop, SP500: -0.37%, RSI: 46.8, VIX: 16.70, ATR: -0.0003, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2012-04-09, Orderly Decline, SP500: -1.87%, RSI: 37.1, VIX: 18.81, ATR: -0.0030, BBW: 0.03, PrevState: Volatile Chop, Score: 8
2012-04-10, Sharp Decline, SP500: -4.26%, RSI: 31.4, VIX: 20.39, ATR: -0.0065, BBW: 0.04, PrevState: Orderly Decline, Score: 6
2012-04-11, Orderly Decline, SP500: -3.16%, RSI: 37.2, VIX: 20.02, ATR: -0.0092, BBW: 0.04, PrevState: Sharp Decline, Score: 8
2012-04-12, Orderly Decline, SP500: -0.81%, RSI: 48.2, VIX: 17.20, ATR: -0.0072, BBW: 0.04, PrevState: Orderly Decline, Score: 8
2012-04-13, Orderly Decline, SP500: -1.99%, RSI: 41.3, VIX: 19.55, ATR: -0.0025, BBW: 0.05, PrevState: Orderly Decline, Score: 8
2012-04-16, Orderly Decline, SP500: -0.91%, RSI: 32.8, VIX: 19.55, ATR: 0.0004, BBW: 0.05, PrevState: Orderly Decline, Score: 6
2012-04-17, Steady Climb, SP500: +2.37%, RSI: 42.9, VIX: 18.46, ATR: 0.0017, BBW: 0.05, PrevState: Orderly Decline, Score: 8
2012-04-18, Steady Climb, SP500: +1.20%, RSI: 43.3, VIX: 18.64, ATR: 0.0019, BBW: 0.05, PrevState: Steady Climb, Score: 6
2012-04-19, Trend Pullback, SP500: -0.77%, RSI: 41.7, VIX: 18.36, ATR: 0.0011, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-04-20, Steady Climb, SP500: +0.60%, RSI: 40.3, VIX: 17.44, ATR: 0.0021, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2012-04-23, Trend Pullback, SP500: -0.19%, RSI: 33.3, VIX: 18.97, ATR: 0.0003, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-04-24, Orderly Decline, SP500: -1.35%, RSI: 36.6, VIX: 18.10, ATR: -0.0040, BBW: 0.05, PrevState: Trend Pullback, Score: 8
2012-04-25, Volatile Chop, SP500: +0.40%, RSI: 47.4, VIX: 16.82, ATR: -0.0026, BBW: 0.05, PrevState: Orderly Decline, Score: 8
2012-04-26, Steady Climb, SP500: +1.67%, RSI: 50.6, VIX: 16.24, ATR: 0.0015, BBW: 0.05, PrevState: Volatile Chop, Score: 10
2012-04-27, Steady Climb, SP500: +1.80%, RSI: 56.8, VIX: 16.32, ATR: 0.0047, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-04-30, Steady Climb, SP500: +2.27%, RSI: 64.3, VIX: 17.15, ATR: 0.0072, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-05-01, Steady Climb, SP500: +2.47%, RSI: 63.8, VIX: 16.60, ATR: 0.0046, BBW: 0.04, PrevState: Steady Climb, Score: 10
2012-05-02, Steady Climb, SP500: +0.84%, RSI: 56.2, VIX: 16.88, ATR: 0.0020, BBW: 0.04, PrevState: Steady Climb, Score: 8
2012-05-03, Trend Pullback, SP500: -0.60%, RSI: 59.4, VIX: 17.56, ATR: 0.0005, BBW: 0.04, PrevState: Steady Climb, Score: 12
2012-05-04, Orderly Decline, SP500: -2.44%, RSI: 49.8, VIX: 19.16, ATR: -0.0014, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2012-05-07, Orderly Decline, SP500: -2.03%, RSI: 40.7, VIX: 18.94, ATR: -0.0052, BBW: 0.04, PrevState: Orderly Decline, Score: 8
2012-05-08, Orderly Decline, SP500: -2.99%, RSI: 40.6, VIX: 19.05, ATR: -0.0078, BBW: 0.04, PrevState: Orderly Decline, Score: 8
2012-05-09, Orderly Decline, SP500: -3.40%, RSI: 40.3, VIX: 20.08, ATR: -0.0073, BBW: 0.04, PrevState: Orderly Decline, Score: 8
2012-05-10, Orderly Decline, SP500: -2.41%, RSI: 41.2, VIX: 18.83, ATR: -0.0058, BBW: 0.05, PrevState: Orderly Decline, Score: 8
2012-05-11, Orderly Decline, SP500: -1.15%, RSI: 43.8, VIX: 19.89, ATR: -0.0028, BBW: 0.05, PrevState: Orderly Decline, Score: 8
2012-05-14, Orderly Decline, SP500: -2.28%, RSI: 36.0, VIX: 21.87, ATR: -0.0028, BBW: 0.06, PrevState: Orderly Decline, Score: 8
2012-05-15, Orderly Decline, SP500: -2.42%, RSI: 22.5, VIX: 21.97, ATR: -0.0039, BBW: 0.06, PrevState: Orderly Decline, Score: 6
2012-05-16, Sharp Decline, SP500: -2.20%, RSI: 14.4, VIX: 22.27, ATR: -0.0051, BBW: 0.07, PrevState: Orderly Decline, Score: 6
2012-05-17, Sharp Decline, SP500: -3.91%, RSI: 9.7, VIX: 24.49, ATR: -0.0068, BBW: 0.08, PrevState: Sharp Decline, Score: 8
2012-05-18, Sharp Decline, SP500: -4.30%, RSI: 9.3, VIX: 25.10, ATR: -0.0085, BBW: 0.10, PrevState: Sharp Decline, Score: 8
2012-05-21, Sharp Decline, SP500: -1.67%, RSI: 17.7, VIX: 22.01, ATR: -0.0085, BBW: 0.10, PrevState: Sharp Decline, Score: 4
2012-05-22, Sharp Decline, SP500: -1.05%, RSI: 18.6, VIX: 22.48, ATR: -0.0045, BBW: 0.11, PrevState: Sharp Decline, Score: 4
2012-05-23, Volatile Chop, SP500: -0.45%, RSI: 21.5, VIX: 22.33, ATR: -0.0004, BBW: 0.11, PrevState: Sharp Decline, Score: 6
2012-05-24, Steady Climb, SP500: +1.21%, RSI: 27.4, VIX: 21.54, ATR: 0.0037, BBW: 0.11, PrevState: Volatile Chop, Score: 6
2012-05-25, Steady Climb, SP500: +1.74%, RSI: 26.4, VIX: 21.76, ATR: 0.0041, BBW: 0.10, PrevState: Steady Climb, Score: 8
2012-05-29, Steady Climb, SP500: +1.25%, RSI: 36.8, VIX: 21.03, ATR: 0.0006, BBW: 0.10, PrevState: Steady Climb, Score: 6
2012-05-30, Trend Pullback, SP500: -0.25%, RSI: 33.9, VIX: 24.14, ATR: 0.0023, BBW: 0.09, PrevState: Steady Climb, Score: 8
2012-05-31, Steady Climb, SP500: -0.65%, RSI: 31.4, VIX: 24.06, ATR: 0.0001, BBW: 0.08, PrevState: Trend Pullback, Score: 4
2012-06-01, Sharp Decline, SP500: -3.23%, RSI: 25.8, VIX: 26.66, ATR: -0.0020, BBW: 0.08, PrevState: Steady Climb, Score: 6
2012-06-04, Sharp Decline, SP500: -3.01%, RSI: 28.6, VIX: 26.12, ATR: -0.0080, BBW: 0.08, PrevState: Sharp Decline, Score: 6
2012-06-05, Sharp Decline, SP500: -3.52%, RSI: 33.9, VIX: 24.68, ATR: -0.0112, BBW: 0.08, PrevState: Sharp Decline, Score: 8
2012-06-06, Volatile Chop, SP500: +0.14%, RSI: 47.1, VIX: 22.16, ATR: -0.0067, BBW: 0.07, PrevState: Sharp Decline, Score: 8
2012-06-07, Volatile Chop, SP500: +0.36%, RSI: 53.5, VIX: 21.72, ATR: 0.0013, BBW: 0.06, PrevState: Volatile Chop, Score: 8
2012-06-08, Steady Climb, SP500: +3.73%, RSI: 60.5, VIX: 21.23, ATR: 0.0084, BBW: 0.06, PrevState: Volatile Chop, Score: 10
2012-06-11, Steady Climb, SP500: +2.41%, RSI: 47.5, VIX: 23.56, ATR: 0.0095, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-06-12, Steady Climb, SP500: +3.01%, RSI: 52.4, VIX: 22.09, ATR: 0.0043, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-06-13, Trend Pullback, SP500: -0.02%, RSI: 48.8, VIX: 24.27, ATR: 0.0009, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-06-14, Steady Climb, SP500: +1.07%, RSI: 52.4, VIX: 21.68, ATR: -0.0001, BBW: 0.05, PrevState: Trend Pullback, Score: 8
2012-06-15, Steady Climb, SP500: +1.30%, RSI: 56.7, VIX: 21.11, ATR: 0.0010, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-06-18, Steady Climb, SP500: +2.74%, RSI: 53.6, VIX: 18.32, ATR: 0.0054, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-06-19, Steady Climb, SP500: +2.55%, RSI: 63.3, VIX: 18.38, ATR: 0.0051, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-06-20, Steady Climb, SP500: +3.10%, RSI: 63.6, VIX: 17.24, ATR: 0.0075, BBW: 0.07, PrevState: Steady Climb, Score: 10
2012-06-21, Trend Pullback, SP500: -0.27%, RSI: 64.4, VIX: 20.08, ATR: 0.0052, BBW: 0.07, PrevState: Steady Climb, Score: 8
2012-06-22, Steady Climb, SP500: -0.58%, RSI: 66.3, VIX: 18.11, ATR: -0.0018, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2012-06-25, Steady Climb, SP500: -2.31%, RSI: 57.5, VIX: 20.38, ATR: -0.0040, BBW: 0.07, PrevState: Steady Climb, Score: 6
2012-06-26, Trend Pullback, SP500: -2.80%, RSI: 51.5, VIX: 19.72, ATR: -0.0083, BBW: 0.07, PrevState: Steady Climb, Score: 8
2012-06-27, Steady Climb, SP500: -1.76%, RSI: 54.8, VIX: 19.45, ATR: -0.0062, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2012-06-28, Trend Pullback, SP500: +0.27%, RSI: 51.0, VIX: 19.71, ATR: -0.0002, BBW: 0.07, PrevState: Steady Climb, Score: 10
2012-06-29, Steady Climb, SP500: +2.03%, RSI: 64.4, VIX: 17.08, ATR: 0.0005, BBW: 0.06, PrevState: Trend Pullback, Score: 10
2012-07-02, Steady Climb, SP500: +3.94%, RSI: 61.9, VIX: 16.80, ATR: 0.0078, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-07-03, Steady Climb, SP500: +4.09%, RSI: 67.2, VIX: 16.66, ATR: 0.0088, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-07-05, Steady Climb, SP500: +2.68%, RSI: 61.7, VIX: 17.50, ATR: 0.0088, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-07-06, Steady Climb, SP500: +1.93%, RSI: 53.6, VIX: 17.10, ATR: 0.0066, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-07-09, Trend Pullback, SP500: -0.71%, RSI: 52.3, VIX: 17.98, ATR: -0.0010, BBW: 0.06, PrevState: Steady Climb, Score: 12
2012-07-10, Orderly Decline, SP500: -1.76%, RSI: 44.9, VIX: 18.72, ATR: -0.0034, BBW: 0.05, PrevState: Trend Pullback, Score: 8
2012-07-11, Orderly Decline, SP500: -2.37%, RSI: 45.5, VIX: 17.95, ATR: -0.0060, BBW: 0.05, PrevState: Orderly Decline, Score: 8
2012-07-12, Orderly Decline, SP500: -2.40%, RSI: 53.4, VIX: 18.33, ATR: -0.0049, BBW: 0.05, PrevState: Orderly Decline, Score: 6
2012-07-13, Steady Climb, SP500: +0.16%, RSI: 57.3, VIX: 16.74, ATR: -0.0037, BBW: 0.05, PrevState: Orderly Decline, Score: 6
2012-07-16, Trend Pullback, SP500: +0.09%, RSI: 65.3, VIX: 17.11, ATR: 0.0001, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-07-17, Steady Climb, SP500: +1.65%, RSI: 66.3, VIX: 16.48, ATR: 0.0029, BBW: 0.05, PrevState: Trend Pullback, Score: 10
2012-07-18, Steady Climb, SP500: +2.34%, RSI: 65.6, VIX: 16.16, ATR: 0.0046, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-07-19, Steady Climb, SP500: +3.13%, RSI: 67.9, VIX: 15.45, ATR: 0.0060, BBW: 0.06, PrevState: Steady Climb, Score: 12
2012-07-20, Trend Pullback, SP500: +0.43%, RSI: 50.2, VIX: 16.27, ATR: 0.0043, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-07-23, Volatile Chop, SP500: -0.23%, RSI: 43.8, VIX: 18.62, ATR: 0.0023, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2012-07-24, Orderly Decline, SP500: -1.86%, RSI: 35.8, VIX: 20.47, ATR: -0.0027, BBW: 0.05, PrevState: Volatile Chop, Score: 8
2012-07-25, Orderly Decline, SP500: -2.54%, RSI: 37.6, VIX: 19.34, ATR: -0.0071, BBW: 0.04, PrevState: Orderly Decline, Score: 8
2012-07-26, Orderly Decline, SP500: -1.20%, RSI: 52.1, VIX: 17.53, ATR: -0.0075, BBW: 0.04, PrevState: Orderly Decline, Score: 6
2012-07-27, Steady Climb, SP500: +1.71%, RSI: 61.0, VIX: 16.70, ATR: -0.0013, BBW: 0.04, PrevState: Orderly Decline, Score: 10
2012-07-30, Steady Climb, SP500: +2.58%, RSI: 65.4, VIX: 18.03, ATR: 0.0067, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-07-31, Steady Climb, SP500: +3.06%, RSI: 62.8, VIX: 18.93, ATR: 0.0103, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-08-01, Steady Climb, SP500: +2.80%, RSI: 63.9, VIX: 18.96, ATR: 0.0079, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-08-02, Trend Pullback, SP500: +0.37%, RSI: 53.1, VIX: 17.57, ATR: 0.0018, BBW: 0.05, PrevState: Steady Climb, Score: 10
2012-08-03, Steady Climb, SP500: +0.36%, RSI: 61.9, VIX: 15.64, ATR: -0.0037, BBW: 0.05, PrevState: Trend Pullback, Score: 8
2012-08-06, Steady Climb, SP500: +0.64%, RSI: 60.2, VIX: 15.95, ATR: -0.0002, BBW: 0.06, PrevState: Steady Climb, Score: 10
2012-08-07, Steady Climb, SP500: +1.60%, RSI: 59.7, VIX: 15.99, ATR: 0.0032, BBW: 0.06, PrevState: Steady Climb, Score: 12
2012-08-08, Steady Climb, SP500: +1.96%, RSI: 58.9, VIX: 15.32, ATR: 0.0058, BBW: 0.06, PrevState: Steady Climb, Score: 12
2012-08-09, Steady Climb, SP500: +2.77%, RSI: 65.2, VIX: 15.28, ATR: 0.0060, BBW: 0.06, PrevState: Steady Climb, Score: 12
2012-08-10, Steady Climb, SP500: +1.07%, RSI: 72.6, VIX: 14.74, ATR: 0.0022, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-08-13, Steady Climb, SP500: +0.71%, RSI: 79.3, VIX: 13.70, ATR: 0.0018, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-08-14, Trend Pullback, SP500: +0.18%, RSI: 79.5, VIX: 14.85, ATR: 0.0007, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-08-15, Steady Climb, SP500: +0.24%, RSI: 74.9, VIX: 14.63, ATR: 0.0003, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2012-08-16, Steady Climb, SP500: +0.91%, RSI: 69.6, VIX: 14.29, ATR: 0.0002, BBW: 0.07, PrevState: Steady Climb, Score: 10
2012-08-17, Steady Climb, SP500: +0.87%, RSI: 71.2, VIX: 13.45, ATR: 0.0015, BBW: 0.07, PrevState: Steady Climb, Score: 8
2012-08-20, Steady Climb, SP500: +1.00%, RSI: 77.2, VIX: 14.02, ATR: 0.0028, BBW: 0.07, PrevState: Steady Climb, Score: 8
2012-08-21, Steady Climb, SP500: +0.66%, RSI: 76.2, VIX: 15.02, ATR: 0.0029, BBW: 0.06, PrevState: Steady Climb, Score: 8
2012-08-22, Steady Climb, SP500: +0.57%, RSI: 88.9, VIX: 15.11, ATR: 0.0013, BBW: 0.05, PrevState: Steady Climb, Score: 8
2012-08-23, Trend Pullback, SP500: -0.95%, RSI: 61.6, VIX: 15.96, ATR: -0.0006, BBW: 0.04, PrevState: Steady Climb, Score: 10
2012-08-24, Steady Climb, SP500: -0.50%, RSI: 65.8, VIX: 15.18, ATR: -0.0026, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2012-08-27, Trend Pullback, SP500: -0.54%, RSI: 59.6, VIX: 16.35, ATR: -0.0018, BBW: 0.04, PrevState: Steady Climb, Score: 12
2012-08-28, Steady Climb, SP500: -0.27%, RSI: 57.5, VIX: 16.49, ATR: -0.0006, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2012-08-29, Trend Pullback, SP500: -0.21%, RSI: 58.0, VIX: 17.06, ATR: -0.0000, BBW: 0.03, PrevState: Steady Climb, Score: 12
2012-08-30, Volatile Chop, SP500: -0.19%, RSI: 44.3, VIX: 17.83, ATR: 0.0011, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2012-08-31, Volatile Chop, SP500: -0.32%, RSI: 52.0, VIX: 17.47, ATR: -0.0017, BBW: 0.02, PrevState: Volatile Chop, Score: 8
2012-09-04, Volatile Chop, SP500: -0.39%, RSI: 50.8, VIX: 17.98, ATR: -0.0012, BBW: 0.02, PrevState: Volatile Chop, Score: 8
2012-09-05, Volatile Chop, SP500: -0.42%, RSI: 48.3, VIX: 17.74, ATR: -0.0009, BBW: 0.02, PrevState: Volatile Chop, Score: 8
2012-09-06, Steady Climb, SP500: +1.53%, RSI: 60.2, VIX: 15.60, ATR: -0.0006, BBW: 0.02, PrevState: Volatile Chop, Score: 12
2012-09-07, Steady Climb, SP500: +2.75%, RSI: 61.7, VIX: 14.38, ATR: 0.0043, BBW: 0.03, PrevState: Steady Climb, Score: 12
2012-09-10, Steady Climb, SP500: +1.60%, RSI: 55.9, VIX: 16.28, ATR: 0.0063, BBW: 0.03, PrevState: Steady Climb, Score: 10
2012-09-11, Steady Climb, SP500: +2.04%, RSI: 61.0, VIX: 16.41, ATR: 0.0058, BBW: 0.03, PrevState: Steady Climb, Score: 10
2012-09-12, Steady Climb, SP500: +2.36%, RSI: 62.1, VIX: 15.80, ATR: 0.0040, BBW: 0.03, PrevState: Steady Climb, Score: 12
