2005-01-03, Volatile Chop, 5d%: +nan%, MA20: +nan, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, Score: [0, -2, -1], Dist: 2.24
2011-08-10, Sharp Decline, 5d%: -11.07%, MA20: -8.48, RSI: 17.6, VIX: 42.99, ATR: -0.0229, BBW: 0.23, Score: [-4, -2, 0], Dist: 2.24
2011-08-11, Sharp Decline, 5d%: -2.29%, MA20: -10.23, RSI: 28.2, VIX: 39.00, ATR: -0.0158, BBW: 0.24, Score: [-4, -2, 0], Dist: 2.24
2011-08-12, Orderly Decline, 5d%: -1.72%, MA20: -11.09, RSI: 29.8, VIX: 36.36, ATR: -0.0044, BBW: 0.24, Score: [-3, -2, 0], Dist: 1.73
2011-08-15, Orderly Decline, 5d%: +7.60%, MA20: -11.54, RSI: 34.6, VIX: 31.87, ATR: 0.0099, BBW: 0.24, Score: [0, -2, 0], Dist: 2.45
2011-08-16, Sharp Decline, 5d%: +1.73%, MA20: -11.58, RSI: 35.9, VIX: 32.85, ATR: 0.0102, BBW: 0.24, Score: [-1, -2, -1], Dist: 2.24
2011-08-17, Volatile Chop, 5d%: +6.53%, MA20: -11.30, RSI: 36.5, VIX: 31.58, ATR: 0.0147, BBW: 0.24, Score: [0, -2, -1], Dist: 2.24
2011-08-18, Sharp Decline, 5d%: -2.73%, MA20: -10.82, RSI: 32.8, VIX: 42.67, ATR: 0.0049, BBW: 0.24, Score: [-4, -2, 0], Dist: 2.24
2011-08-19, Sharp Decline, 5d%: -4.69%, MA20: -10.62, RSI: 31.9, VIX: 43.05, ATR: -0.0077, BBW: 0.23, Score: [-4, -2, 0], Dist: 2.24
2011-08-22, Sharp Decline, 5d%: -6.70%, MA20: -10.34, RSI: 34.5, VIX: 42.44, ATR: -0.0190, BBW: 0.23, Score: [-4, -2, 0], Dist: 2.24
2011-08-23, Sharp Decline, 5d%: -2.55%, MA20: -9.84, RSI: 39.1, VIX: 36.27, ATR: -0.0179, BBW: 0.21, Score: [-4, -2, 0], Dist: 2.24
2011-08-24, Orderly Decline, 5d%: -1.36%, MA20: -8.56, RSI: 47.2, VIX: 35.90, ATR: -0.0068, BBW: 0.19, Score: [-3, 0, 0], Dist: 1.73
2011-08-25, Trend Pullback, 5d%: +1.63%, MA20: -7.23, RSI: 45.3, VIX: 39.76, ATR: 0.0097, BBW: 0.18, Score: [-1, 0, 0], Dist: 1.00
2011-08-26, Trend Pullback, 5d%: +4.74%, MA20: -6.04, RSI: 57.9, VIX: 35.59, ATR: 0.0106, BBW: 0.16, Score: [0, 1, -1], Dist: 1.41
2011-08-29, Trend Pullback, 5d%: +7.68%, MA20: -4.51, RSI: 55.5, VIX: 32.28, ATR: 0.0085, BBW: 0.14, Score: [0, 1, 0], Dist: 1.00
2011-08-30, Trend Pullback, 5d%: +4.35%, MA20: -2.42, RSI: 65.7, VIX: 32.89, ATR: 0.0078, BBW: 0.13, Score: [0, 2, 0], Dist: 1.41
2011-08-31, Trend Pullback, 5d%: +3.51%, MA20: -0.70, RSI: 59.4, VIX: 31.62, ATR: 0.0100, BBW: 0.11, Score: [0, 1, 0], Dist: 1.00
2011-09-01, Steady Climb, 5d%: +3.89%, MA20: +1.27, RSI: 55.0, VIX: 31.82, ATR: 0.0129, BBW: 0.11, Score: [4, 1, -1], Dist: 3.61
2011-09-02, Steady Climb, 5d%: -0.24%, MA20: +2.15, RSI: 44.1, VIX: 33.92, ATR: 0.0055, BBW: 0.11, Score: [2, 0, 0], Dist: 2.24
2011-09-06, Trend Pullback, 5d%: -3.71%, MA20: +2.57, RSI: 44.6, VIX: 37.00, ATR: -0.0069, BBW: 0.10, Score: [0, 0, 0], Dist: 1.41
2011-09-07, Trend Pullback, 5d%: -1.18%, MA20: +1.64, RSI: 50.8, VIX: 33.38, ATR: -0.0117, BBW: 0.10, Score: [1, 1, 0], Dist: 2.00
2011-09-08, Trend Pullback, 5d%: -2.71%, MA20: +1.96, RSI: 59.1, VIX: 34.32, ATR: -0.0067, BBW: 0.09, Score: [0, 1, 0], Dist: 1.00
2011-09-09, Trend Pullback, 5d%: -4.17%, MA20: +1.25, RSI: 55.8, VIX: 38.52, ATR: -0.0011, BBW: 0.10, Score: [0, 1, 0], Dist: 1.00
2011-09-12, Trend Pullback, 5d%: -1.00%, MA20: +0.80, RSI: 57.1, VIX: 38.59, ATR: -0.0016, BBW: 0.10, Score: [1, 1, 0], Dist: 2.00
2011-09-13, Steady Climb, 5d%: +0.65%, MA20: +0.59, RSI: 52.2, VIX: 36.91, ATR: -0.0043, BBW: 0.09, Score: [3, 1, 0], Dist: 2.24
2011-09-14, Trend Pullback, 5d%: -0.83%, MA20: +0.96, RSI: 52.3, VIX: 34.60, ATR: -0.0063, BBW: 0.09, Score: [1, 1, 0], Dist: 2.00
2011-09-15, Steady Climb, 5d%: +1.96%, MA20: +1.42, RSI: 60.1, VIX: 31.97, ATR: 0.0020, BBW: 0.10, Score: [3, 1, 0], Dist: 2.24
2011-09-16, Steady Climb, 5d%: +5.35%, MA20: +2.20, RSI: 58.3, VIX: 30.98, ATR: 0.0112, BBW: 0.10, Score: [4, 1, -1], Dist: 3.61
2011-09-19, Steady Climb, 5d%: +3.60%, MA20: +2.21, RSI: 48.6, VIX: 32.73, ATR: 0.0119, BBW: 0.09, Score: [4, 0, -1], Dist: 3.74
2011-09-20, Steady Climb, 5d%: +2.49%, MA20: +1.67, RSI: 47.5, VIX: 32.86, ATR: 0.0075, BBW: 0.07, Score: [4, 0, 0], Dist: 3.00
2011-09-21, Volatile Chop, 5d%: -1.84%, MA20: +0.98, RSI: 39.2, VIX: 37.32, ATR: 0.0019, BBW: 0.07, Score: [1, -2, 0], Dist: 3.00
2011-09-22, Orderly Decline, 5d%: -6.58%, MA20: +0.28, RSI: 35.9, VIX: 41.35, ATR: -0.0087, BBW: 0.08, Score: [-1, -2, 0], Dist: 1.73
2011-09-23, Orderly Decline, 5d%: -6.54%, MA20: -0.72, RSI: 42.2, VIX: 41.25, ATR: -0.0185, BBW: 0.09, Score: [-4, 0, 0], Dist: 2.45
2011-09-26, Orderly Decline, 5d%: -3.42%, MA20: -1.84, RSI: 49.6, VIX: 39.02, ATR: -0.0179, BBW: 0.09, Score: [-4, 0, 0], Dist: 2.45
2011-09-27, Orderly Decline, 5d%: -2.22%, MA20: -2.27, RSI: 45.1, VIX: 37.71, ATR: -0.0092, BBW: 0.09, Score: [-4, 0, 0], Dist: 2.45
2011-09-28, Orderly Decline, 5d%: -1.35%, MA20: -1.97, RSI: 43.0, VIX: 41.08, ATR: 0.0044, BBW: 0.09, Score: [-3, 0, 0], Dist: 1.73
2011-09-29, Trend Pullback, 5d%: +2.73%, MA20: -1.92, RSI: 51.4, VIX: 38.84, ATR: 0.0071, BBW: 0.08, Score: [0, 1, 0], Dist: 1.00
2011-09-30, Trend Pullback, 5d%: -0.44%, MA20: -1.56, RSI: 43.8, VIX: 42.96, ATR: 0.0032, BBW: 0.09, Score: [-2, 0, 0], Dist: 1.41
2011-10-03, Sharp Decline, 5d%: -5.48%, MA20: -1.75, RSI: 36.4, VIX: 45.45, ATR: -0.0071, BBW: 0.10, Score: [-4, -2, 0], Dist: 2.24
2011-10-04, Sharp Decline, 5d%: -4.38%, MA20: -2.77, RSI: 38.4, VIX: 40.82, ATR: -0.0153, BBW: 0.11, Score: [-4, -2, 0], Dist: 2.24
2011-10-05, Orderly Decline, 5d%: -0.61%, MA20: -3.46, RSI: 38.3, VIX: 37.81, ATR: -0.0101, BBW: 0.11, Score: [-3, -2, 0], Dist: 1.73
2011-10-06, Trend Pullback, 5d%: +0.39%, MA20: -3.27, RSI: 41.3, VIX: 36.27, ATR: -0.0035, BBW: 0.11, Score: [-2, 0, 0], Dist: 1.41
2011-10-07, Trend Pullback, 5d%: +2.12%, MA20: -2.91, RSI: 41.6, VIX: 36.20, ATR: 0.0097, BBW: 0.11, Score: [0, 0, 0], Dist: 1.41
2011-10-10, Volatile Chop, 5d%: +8.70%, MA20: -3.15, RSI: 48.9, VIX: 33.02, ATR: 0.0128, BBW: 0.11, Score: [0, 0, -1], Dist: 1.00
2011-10-11, Trend Pullback, 5d%: +6.37%, MA20: -2.70, RSI: 54.9, VIX: 32.86, ATR: 0.0128, BBW: 0.11, Score: [0, 1, -1], Dist: 1.41
2011-10-12, Trend Pullback, 5d%: +5.53%, MA20: -2.12, RSI: 64.5, VIX: 31.26, ATR: 0.0110, BBW: 0.11, Score: [0, 1, -1], Dist: 1.41
2011-10-13, Trend Pullback, 5d%: +3.32%, MA20: -1.16, RSI: 62.7, VIX: 30.70, ATR: 0.0104, BBW: 0.11, Score: [0, 1, -1], Dist: 1.41
2011-10-14, Steady Climb, 5d%: +5.98%, MA20: +0.04, RSI: 61.9, VIX: 28.24, ATR: 0.0089, BBW: 0.12, Score: [2, 1, 0], Dist: 2.00
2011-10-17, Steady Climb, 5d%: +0.50%, MA20: +1.66, RSI: 54.7, VIX: 33.39, ATR: 0.0056, BBW: 0.11, Score: [2, 1, 0], Dist: 2.00
2011-10-18, Steady Climb, 5d%: +2.50%, MA20: +2.74, RSI: 63.7, VIX: 31.56, ATR: 0.0023, BBW: 0.12, Score: [4, 1, 0], Dist: 2.83
2011-10-19, Steady Climb, 5d%: +0.22%, MA20: +4.14, RSI: 58.9, VIX: 34.44, ATR: 0.0028, BBW: 0.12, Score: [2, 1, 0], Dist: 2.00
2011-10-20, Steady Climb, 5d%: +0.97%, MA20: +4.73, RSI: 66.6, VIX: 34.78, ATR: 0.0011, BBW: 0.12, Score: [3, 2, 0], Dist: 2.45
2011-10-21, Steady Climb, 5d%: +1.12%, MA20: +4.74, RSI: 78.5, VIX: 31.32, ATR: -0.0008, BBW: 0.13, Score: [3, 2, 0], Dist: 2.45
2011-10-24, Steady Climb, 5d%: +4.44%, MA20: +5.06, RSI: 77.7, VIX: 29.26, ATR: 0.0052, BBW: 0.14, Score: [4, 2, 0], Dist: 3.00
2011-10-25, Steady Climb, 5d%: +0.30%, MA20: +5.88, RSI: 67.7, VIX: 32.22, ATR: 0.0070, BBW: 0.14, Score: [2, 2, 0], Dist: 2.24
2011-10-26, Steady Climb, 5d%: +2.65%, MA20: +6.39, RSI: 66.6, VIX: 29.86, ATR: 0.0062, BBW: 0.15, Score: [4, 2, 0], Dist: 3.00
2011-10-27, Steady Climb, 5d%: +5.69%, MA20: +6.63, RSI: 74.4, VIX: 25.46, ATR: 0.0034, BBW: 0.16, Score: [4, 2, 0], Dist: 3.00
2011-10-28, Steady Climb, 5d%: +3.78%, MA20: +7.48, RSI: 69.9, VIX: 24.53, ATR: 0.0063, BBW: 0.16, Score: [4, 2, 1], Dist: 2.45
2011-10-31, Steady Climb, 5d%: -0.07%, MA20: +7.70, RSI: 61.2, VIX: 29.96, ATR: 0.0094, BBW: 0.14, Score: [2, 1, 0], Dist: 2.00
2011-11-01, Trend Pullback, 5d%: -0.88%, MA20: +6.72, RSI: 52.0, VIX: 34.77, ATR: 0.0075, BBW: 0.12, Score: [1, 1, 0], Dist: 2.00
2011-11-02, Steady Climb, 5d%: -0.33%, MA20: +5.40, RSI: 55.8, VIX: 32.74, ATR: -0.0064, BBW: 0.11, Score: [2, 1, 0], Dist: 2.00
2011-11-03, Trend Pullback, 5d%: -1.82%, MA20: +4.54, RSI: 56.1, VIX: 30.50, ATR: -0.0127, BBW: 0.10, Score: [1, 1, 0], Dist: 2.00
2011-11-04, Trend Pullback, 5d%: -2.48%, MA20: +4.19, RSI: 59.2, VIX: 30.16, ATR: -0.0050, BBW: 0.09, Score: [0, 1, 0], Dist: 1.00
2011-11-07, Steady Climb, 5d%: +0.62%, MA20: +3.44, RSI: 56.7, VIX: 29.85, ATR: 0.0034, BBW: 0.09, Score: [3, 1, 0], Dist: 2.24
2011-11-08, Steady Climb, 5d%: +4.73%, MA20: +3.28, RSI: 62.4, VIX: 27.48, ATR: 0.0079, BBW: 0.09, Score: [4, 1, 0], Dist: 2.83
2011-11-09, Trend Pullback, 5d%: -0.71%, MA20: +3.24, RSI: 52.2, VIX: 36.16, ATR: 0.0062, BBW: 0.08, Score: [1, 1, 0], Dist: 2.00
2011-11-10, Trend Pullback, 5d%: -1.70%, MA20: +2.60, RSI: 50.2, VIX: 32.81, ATR: -0.0033, BBW: 0.08, Score: [1, 1, 0], Dist: 2.00
2011-11-11, Steady Climb, 5d%: +0.85%, MA20: +2.02, RSI: 51.6, VIX: 30.04, ATR: -0.0047, BBW: 0.08, Score: [3, 1, 0], Dist: 2.24
2011-11-14, Trend Pullback, 5d%: -0.74%, MA20: +2.05, RSI: 53.9, VIX: 31.13, ATR: -0.0025, BBW: 0.07, Score: [1, 1, 0], Dist: 2.00
2011-11-15, Trend Pullback, 5d%: -1.42%, MA20: +1.49, RSI: 52.8, VIX: 31.22, ATR: -0.0011, BBW: 0.07, Score: [1, 1, 0], Dist: 2.00
2011-11-16, Steady Climb, 5d%: +0.64%, MA20: +1.32, RSI: 40.9, VIX: 33.51, ATR: 0.0056, BBW: 0.06, Score: [3, 0, 0], Dist: 2.45
2011-11-17, Volatile Chop, 5d%: -1.90%, MA20: +0.55, RSI: 37.8, VIX: 34.51, ATR: -0.0010, BBW: 0.06, Score: [1, -2, 0], Dist: 3.00
2011-11-18, Orderly Decline, 5d%: -3.81%, MA20: -0.46, RSI: 42.5, VIX: 32.00, ATR: -0.0091, BBW: 0.07, Score: [-3, 0, 0], Dist: 1.73
2011-11-21, Orderly Decline, 5d%: -4.70%, MA20: -1.12, RSI: 44.7, VIX: 32.91, ATR: -0.0096, BBW: 0.08, Score: [-4, 0, 0], Dist: 2.45
2011-11-22, Sharp Decline, 5d%: -5.55%, MA20: -1.82, RSI: 38.8, VIX: 31.97, ATR: -0.0127, BBW: 0.09, Score: [-4, -2, 0], Dist: 2.24
2011-11-23, Sharp Decline, 5d%: -6.07%, MA20: -2.89, RSI: 28.0, VIX: 33.98, ATR: -0.0104, BBW: 0.11, Score: [-4, -2, 0], Dist: 2.24
2011-11-25, Sharp Decline, 5d%: -4.72%, MA20: -4.08, RSI: 28.7, VIX: 34.47, ATR: -0.0118, BBW: 0.12, Score: [-4, -2, 0], Dist: 2.24
2011-11-28, Orderly Decline, 5d%: -1.90%, MA20: -4.51, RSI: 36.1, VIX: 32.13, ATR: -0.0122, BBW: 0.11, Score: [-3, -2, 0], Dist: 1.73
2011-11-29, Orderly Decline, 5d%: +0.19%, MA20: -4.26, RSI: 32.8, VIX: 30.64, ATR: -0.0025, BBW: 0.11, Score: [-2, -2, 0], Dist: 1.41
2011-11-30, Trend Pullback, 5d%: +4.96%, MA20: -4.34, RSI: 53.7, VIX: 27.80, ATR: 0.0036, BBW: 0.11, Score: [0, 1, 0], Dist: 1.00
2011-12-01, Volatile Chop, 5d%: +7.13%, MA20: -4.14, RSI: 51.1, VIX: 27.41, ATR: 0.0166, BBW: 0.11, Score: [0, 1, -2], Dist: 1.00
2011-12-02, Volatile Chop, 5d%: +7.39%, MA20: -3.72, RSI: 45.3, VIX: 27.52, ATR: 0.0182, BBW: 0.11, Score: [0, 0, -2], Dist: 0.00
2011-12-05, Trend Pullback, 5d%: +5.41%, MA20: -2.93, RSI: 51.3, VIX: 27.84, ATR: 0.0122, BBW: 0.11, Score: [0, 1, -1], Dist: 1.41
2011-12-06, Trend Pullback, 5d%: +5.29%, MA20: -2.07, RSI: 50.2, VIX: 28.13, ATR: 0.0096, BBW: 0.11, Score: [0, 1, 0], Dist: 1.00
2011-12-07, Trend Pullback, 5d%: +1.13%, MA20: -1.07, RSI: 56.5, VIX: 28.67, ATR: 0.0028, BBW: 0.11, Score: [-1, 1, 0], Dist: 0.00
2011-12-08, Trend Pullback, 5d%: -0.82%, MA20: +0.21, RSI: 54.7, VIX: 30.59, ATR: 0.0038, BBW: 0.11, Score: [0, 1, 0], Dist: 1.00
2011-12-09, Steady Climb, 5d%: +0.88%, MA20: +0.39, RSI: 59.3, VIX: 26.38, ATR: -0.0013, BBW: 0.11, Score: [2, 1, 0], Dist: 2.00
2011-12-12, Trend Pullback, 5d%: -1.64%, MA20: +1.03, RSI: 60.4, VIX: 25.67, ATR: -0.0023, BBW: 0.11, Score: [1, 1, 0], Dist: 2.00
2011-12-13, Trend Pullback, 5d%: -2.60%, MA20: +1.75, RSI: 58.8, VIX: 25.41, ATR: -0.0041, BBW: 0.11, Score: [0, 1, 0], Dist: 1.00
2011-12-14, Trend Pullback, 5d%: -3.90%, MA20: +2.18, RSI: 62.4, VIX: 26.04, ATR: -0.0056, BBW: 0.10, Score: [0, 1, 0], Dist: 1.00
2011-12-15, Trend Pullback, 5d%: -1.51%, MA20: +2.54, RSI: 64.1, VIX: 25.11, ATR: -0.0061, BBW: 0.10, Score: [1, 1, 0], Dist: 2.00
2011-12-16, Trend Pullback, 5d%: -2.83%, MA20: +2.69, RSI: 57.9, VIX: 24.29, ATR: -0.0085, BBW: 0.10, Score: [0, 1, 1], Dist: 1.41
2011-12-19, Trend Pullback, 5d%: -2.52%, MA20: +2.61, RSI: 52.8, VIX: 24.92, ATR: -0.0036, BBW: 0.10, Score: [0, 1, 1], Dist: 1.41
2011-12-20, Steady Climb, 5d%: +1.27%, MA20: +2.31, RSI: 48.3, VIX: 23.22, ATR: -0.0027, BBW: 0.10, Score: [3, 0, 1], Dist: 1.73
2011-12-21, Steady Climb, 5d%: +2.63%, MA20: +2.18, RSI: 49.7, VIX: 21.43, ATR: 0.0039, BBW: 0.10, Score: [4, 0, 1], Dist: 2.45
2011-12-22, Steady Climb, 5d%: +3.15%, MA20: +1.93, RSI: 52.7, VIX: 21.16, ATR: 0.0062, BBW: 0.09, Score: [4, 1, 1], Dist: 2.24
2011-12-23, Steady Climb, 5d%: +3.74%, MA20: +1.33, RSI: 52.3, VIX: 20.73, ATR: 0.0085, BBW: 0.07, Score: [4, 1, 1], Dist: 2.24
2011-12-27, Steady Climb, 5d%: +4.98%, MA20: +0.70, RSI: 52.0, VIX: 21.91, ATR: 0.0105, BBW: 0.07, Score: [4, 1, 0], Dist: 2.83
2011-12-28, Steady Climb, 5d%: +0.67%, MA20: +0.46, RSI: 47.0, VIX: 23.52, ATR: 0.0056, BBW: 0.06, Score: [2, 0, 1], Dist: 1.41
2011-12-29, Steady Climb, 5d%: +1.55%, MA20: -0.09, RSI: 58.2, VIX: 22.65, ATR: 0.0018, BBW: 0.06, Score: [1, 1, 1], Dist: 1.41
2011-12-30, Steady Climb, 5d%: +0.29%, MA20: +0.30, RSI: 50.8, VIX: 23.40, ATR: 0.0002, BBW: 0.06, Score: [1, 1, 1], Dist: 1.41
2012-01-03, Steady Climb, 5d%: +0.93%, MA20: +0.54, RSI: 62.6, VIX: 22.97, ATR: -0.0014, BBW: 0.07, Score: [3, 1, 1], Dist: 1.41
2012-01-04, Steady Climb, 5d%: +0.94%, MA20: +1.04, RSI: 67.1, VIX: 22.22, ATR: 0.0024, BBW: 0.07, Score: [3, 2, 1], Dist: 1.73
2012-01-05, Steady Climb, 5d%: +2.51%, MA20: +1.70, RSI: 74.7, VIX: 21.48, ATR: 0.0054, BBW: 0.07, Score: [4, 2, 1], Dist: 2.45
2012-01-06, Steady Climb, 5d%: +1.17%, MA20: +2.40, RSI: 72.2, VIX: 20.63, ATR: 0.0044, BBW: 0.08, Score: [3, 2, 1], Dist: 1.73
2012-01-09, Steady Climb, 5d%: +1.84%, MA20: +3.06, RSI: 72.0, VIX: 21.07, ATR: 0.0035, BBW: 0.08, Score: [3, 2, 1], Dist: 1.73
2012-01-10, Steady Climb, 5d%: +1.18%, MA20: +3.31, RSI: 82.0, VIX: 20.69, ATR: 0.0006, BBW: 0.08, Score: [3, 2, 1], Dist: 1.73
2012-01-11, Steady Climb, 5d%: +1.19%, MA20: +3.99, RSI: 75.6, VIX: 21.05, ATR: 0.0023, BBW: 0.09, Score: [3, 2, 1], Dist: 1.73
2012-01-12, Steady Climb, 5d%: +1.13%, MA20: +4.32, RSI: 75.7, VIX: 20.47, ATR: 0.0029, BBW: 0.09, Score: [3, 2, 1], Dist: 1.73
2012-01-13, Steady Climb, 5d%: +0.88%, MA20: +4.44, RSI: 68.1, VIX: 20.91, ATR: 0.0037, BBW: 0.08, Score: [3, 2, 1], Dist: 1.73
2012-01-17, Steady Climb, 5d%: +1.01%, MA20: +4.15, RSI: 65.7, VIX: 22.20, ATR: 0.0016, BBW: 0.08, Score: [3, 2, 1], Dist: 1.73
2012-01-18, Steady Climb, 5d%: +1.24%, MA20: +3.86, RSI: 70.4, VIX: 20.89, ATR: -0.0000, BBW: 0.08, Score: [3, 2, 1], Dist: 1.73
2012-01-19, Steady Climb, 5d%: +1.70%, MA20: +3.73, RSI: 84.1, VIX: 19.87, ATR: 0.0022, BBW: 0.06, Score: [3, 2, 2], Dist: 1.41
2012-01-20, Steady Climb, 5d%: +1.53%, MA20: +3.33, RSI: 81.7, VIX: 18.28, ATR: 0.0043, BBW: 0.06, Score: [3, 2, 2], Dist: 1.41
2012-01-23, Steady Climb, 5d%: +2.09%, MA20: +3.35, RSI: 87.6, VIX: 18.67, ATR: 0.0056, BBW: 0.06, Score: [4, 2, 2], Dist: 2.24
2012-01-24, Steady Climb, 5d%: +1.62%, MA20: +3.30, RSI: 81.5, VIX: 18.91, ATR: 0.0040, BBW: 0.06, Score: [3, 2, 2], Dist: 1.41
2012-01-25, Steady Climb, 5d%: +1.38%, MA20: +3.28, RSI: 84.4, VIX: 18.31, ATR: 0.0011, BBW: 0.07, Score: [3, 2, 2], Dist: 1.41
2012-01-26, Steady Climb, 5d%: +0.30%, MA20: +3.52, RSI: 75.0, VIX: 18.57, ATR: 0.0017, BBW: 0.07, Score: [2, 2, 2], Dist: 1.00
2012-01-27, Steady Climb, 5d%: +0.07%, MA20: +3.56, RSI: 76.2, VIX: 18.53, ATR: 0.0012, BBW: 0.06, Score: [2, 2, 2], Dist: 1.00
2012-01-30, Steady Climb, 5d%: -0.23%, MA20: +3.24, RSI: 71.9, VIX: 19.40, ATR: 0.0003, BBW: 0.06, Score: [2, 2, 2], Dist: 1.00
2012-01-31, Steady Climb, 5d%: -0.17%, MA20: +2.98, RSI: 66.1, VIX: 19.44, ATR: -0.0010, BBW: 0.05, Score: [2, 2, 2], Dist: 1.00
2012-02-01, Steady Climb, 5d%: -0.15%, MA20: +2.55, RSI: 71.2, VIX: 18.55, ATR: -0.0025, BBW: 0.05, Score: [2, 2, 2], Dist: 1.00
2012-02-02, Steady Climb, 5d%: +0.54%, MA20: +2.52, RSI: 70.6, VIX: 17.98, ATR: 0.0006, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-03, Steady Climb, 5d%: +2.17%, MA20: +2.43, RSI: 82.5, VIX: 17.10, ATR: 0.0022, BBW: 0.05, Score: [4, 2, 2], Dist: 2.24
2012-02-06, Steady Climb, 5d%: +2.39%, MA20: +2.62, RSI: 81.0, VIX: 17.76, ATR: 0.0057, BBW: 0.05, Score: [4, 2, 2], Dist: 2.24
2012-02-07, Steady Climb, 5d%: +2.64%, MA20: +2.64, RSI: 77.8, VIX: 17.65, ATR: 0.0063, BBW: 0.05, Score: [4, 2, 2], Dist: 2.24
2012-02-08, Steady Climb, 5d%: +1.95%, MA20: +2.65, RSI: 76.6, VIX: 18.16, ATR: 0.0048, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-09, Steady Climb, 5d%: +1.99%, MA20: +2.78, RSI: 77.0, VIX: 18.63, ATR: 0.0038, BBW: 0.06, Score: [3, 2, 2], Dist: 1.41
2012-02-10, Steady Climb, 5d%: -0.17%, MA20: +2.86, RSI: 67.4, VIX: 20.79, ATR: 0.0015, BBW: 0.05, Score: [2, 2, 1], Dist: 1.41
2012-02-13, Steady Climb, 5d%: +0.55%, MA20: +2.77, RSI: 72.0, VIX: 19.04, ATR: 0.0001, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-14, Steady Climb, 5d%: +0.26%, MA20: +2.63, RSI: 66.5, VIX: 19.54, ATR: 0.0002, BBW: 0.05, Score: [2, 2, 2], Dist: 1.00
2012-02-15, Steady Climb, 5d%: -0.50%, MA20: +2.46, RSI: 66.8, VIX: 21.14, ATR: 0.0001, BBW: 0.05, Score: [2, 2, 1], Dist: 1.41
2012-02-16, Steady Climb, 5d%: +0.45%, MA20: +2.32, RSI: 74.1, VIX: 19.22, ATR: -0.0007, BBW: 0.05, Score: [2, 2, 2], Dist: 1.00
2012-02-17, Steady Climb, 5d%: +1.38%, MA20: +2.44, RSI: 78.0, VIX: 17.78, ATR: 0.0016, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-21, Steady Climb, 5d%: +0.77%, MA20: +2.55, RSI: 78.7, VIX: 18.19, ATR: 0.0019, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-22, Steady Climb, 5d%: +0.53%, MA20: +2.63, RSI: 71.1, VIX: 18.19, ATR: 0.0031, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-23, Steady Climb, 5d%: +1.51%, MA20: +2.54, RSI: 72.6, VIX: 16.80, ATR: 0.0024, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-24, Steady Climb, 5d%: +0.57%, MA20: +2.65, RSI: 65.6, VIX: 17.31, ATR: 0.0005, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-27, Steady Climb, 5d%: +0.47%, MA20: +2.62, RSI: 67.1, VIX: 18.19, ATR: 0.0008, BBW: 0.05, Score: [2, 2, 2], Dist: 1.00
2012-02-28, Steady Climb, 5d%: +0.73%, MA20: +2.51, RSI: 68.0, VIX: 17.96, ATR: 0.0014, BBW: 0.05, Score: [3, 2, 2], Dist: 1.41
2012-02-29, Steady Climb, 5d%: +0.59%, MA20: +2.34, RSI: 60.7, VIX: 18.43, ATR: 0.0024, BBW: 0.04, Score: [3, 1, 2], Dist: 1.00
2012-03-01, Steady Climb, 5d%: +0.78%, MA20: +1.98, RSI: 63.8, VIX: 17.26, ATR: 0.0008, BBW: 0.04, Score: [3, 1, 2], Dist: 1.00
2012-03-02, Steady Climb, 5d%: +0.28%, MA20: +1.84, RSI: 68.0, VIX: 17.29, ATR: 0.0011, BBW: 0.03, Score: [2, 2, 2], Dist: 1.00
2012-03-05, Steady Climb, 5d%: -0.24%, MA20: +1.58, RSI: 58.8, VIX: 18.05, ATR: 0.0004, BBW: 0.03, Score: [2, 1, 2], Dist: 0.00
2012-03-06, Trend Pullback, 5d%: -2.10%, MA20: +1.49, RSI: 46.1, VIX: 20.87, ATR: -0.0009, BBW: 0.03, Score: [0, 0, 1], Dist: 1.73
2012-03-07, Steady Climb, 5d%: -0.96%, MA20: +1.06, RSI: 55.1, VIX: 19.07, ATR: -0.0040, BBW: 0.03, Score: [1, 1, 2], Dist: 1.00
2012-03-08, Steady Climb, 5d%: -0.60%, MA20: +0.81, RSI: 54.3, VIX: 17.95, ATR: -0.0051, BBW: 0.03, Score: [1, 1, 2], Dist: 1.00
2012-03-09, Steady Climb, 5d%: +0.09%, MA20: +0.78, RSI: 55.2, VIX: 17.11, ATR: -0.0014, BBW: 0.03, Score: [2, 1, 2], Dist: 0.00
2012-03-12, Steady Climb, 5d%: +0.50%, MA20: +0.83, RSI: 54.8, VIX: 15.64, ATR: 0.0026, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2012-03-13, Steady Climb, 5d%: +3.91%, MA20: +0.71, RSI: 67.0, VIX: 14.80, ATR: 0.0053, BBW: 0.03, Score: [4, 2, 3], Dist: 2.45
2012-03-14, Steady Climb, 5d%: +3.08%, MA20: +1.05, RSI: 64.2, VIX: 15.31, ATR: 0.0066, BBW: 0.04, Score: [4, 1, 3], Dist: 2.24
